CustomerKey,CustomerCode,FirstName,LastName,Education,Occupation,GeographyKey
9806,20805,Brandon,Williams,Partial College,Manual,94
9557,20556,Glenn,Sun,High School,Professional,105
10515,21514,Krystal,Zhu,Bachelors,Management,107
5299,16298,Adrienne,Sanz,Bachelors,Skilled Manual,57
6790,17789,Kari,Dominguez,Bachelors,Clerical,59
9136,20135,Grace,Price,Bachelors,Manual,69
9144,20143,Jimmy,Suarez,Partial College,Manual,65
9172,20171,Bailey,King,Partial College,Manual,106
6803,17802,Erick,Arun,Partial High School,Manual,94
5308,16307,Kelli,Sun,Bachelors,Skilled Manual,109
5293,16292,Carly,Lal,Bachelors,Skilled Manual,99
9532,20531,James,Young,Partial College,Professional,15
9534,20533,Luis,Perry,Partial College,Professional,42
9535,20534,Dalton,Lopez,Partial College,Professional,55
9536,20535,Riley,Torres,Partial College,Professional,43
9537,20536,Taylor,Gray,Bachelors,Management,5
9539,20538,Hailey,Bennett,Partial College,Professional,74
9540,20539,Luis,Baker,Partial College,Professional,14
10724,21723,Tiffany,Huang,Graduate Degree,Skilled Manual,15
10725,21724,Mandy,Yang,Graduate Degree,Skilled Manual,30
10729,21728,Madison,Harris,Graduate Degree,Skilled Manual,29
10730,21729,Alexandria,Morgan,Graduate Degree,Skilled Manual,1
10731,21730,Noah,Campbell,Graduate Degree,Skilled Manual,12
10732,21731,Alexandra,Diaz,Graduate Degree,Skilled Manual,43
5868,16867,Katelyn,King,Bachelors,Management,34
5869,16868,Xavier,Jackson,Bachelors,Management,37
5870,16869,Vanessa,Patterson,Graduate Degree,Management,32
5884,16883,Tyler,Davis,High School,Professional,18
5900,16899,Whitney,Sanchez,Graduate Degree,Management,29
18858,CS653,Unknown,Unknown,Unknown,Unknown,39
9533,20532,Joan,Watson,Partial College,Professional,45
5901,16900,Miguel,Jones,Graduate Degree,Management,19
15782,26781,Jan,Cox,High School,Skilled Manual,7
15787,26786,Seth,Smith,Partial High School,Clerical,46
15788,26787,Austin,Moore,Partial High School,Clerical,8
15791,26790,Chloe,Cook,Partial High School,Clerical,27
10904,21903,Fernando,Jenkins,Partial College,Professional,27
17186,28185,Eric,Alexander,Partial College,Skilled Manual,12
17187,28186,Jenny,Wagner,Partial College,Skilled Manual,3
17188,28187,Aaron,Chen,Bachelors,Professional,39
18809,CS537,Unknown,Unknown,Unknown,Unknown,79
18774,CS445,Unknown,Unknown,Unknown,Unknown,15
17189,28188,Kayla,Price,Bachelors,Professional,78
10906,21905,Pedro,Hernandez,Graduate Degree,Management,8
10902,21901,Elizabeth,Taylor,Partial College,Professional,78
17,11016,Wyatt,Hill,Partial College,Skilled Manual,40
17200,28199,Alyssa,Jones,Bachelors,Professional,13
17201,28200,Morgan,Henderson,Bachelors,Professional,38
17222,28221,Isabella,Rodriguez,High School,Professional,5
17223,28222,Eduardo,Lewis,High School,Professional,48
17225,28224,Spencer,Henderson,Partial College,Professional,9
17226,28225,Robert,Ross,Partial College,Professional,19
17227,28226,Sebastian,Ramirez,Partial High School,Skilled Manual,84
11043,22042,Abigail,Bryant,Partial College,Skilled Manual,41
11044,22043,Trinity,Cox,Partial College,Skilled Manual,43
11045,22044,Connor,Young,Bachelors,Management,21
11047,22046,Jasmine,Sanders,Bachelors,Management,4
11048,22047,David,Gonzales,Bachelors,Management,41
11049,22048,Grace,Washington,Bachelors,Management,13
11052,22051,Lauren,Rogers,Partial College,Skilled Manual,8
1890,12889,James,Adams,Graduate Degree,Skilled Manual,77
1891,12890,Steven,Thorpe,Graduate Degree,Skilled Manual,56
1894,12893,Brittany,Foster,Graduate Degree,Professional,34
1895,12894,Natalie,Walker,Graduate Degree,Professional,27
1898,12897,Alyssa,Wilson,Bachelors,Skilled Manual,12
16373,27372,Andre,Sai,High School,Professional,115
16374,27373,Eduardo,Rivera,High School,Professional,52
16376,27375,Nicole,Wilson,High School,Professional,79
16377,27376,Courtney,Gonzalez,High School,Professional,47
11225,22224,Katherine,Alexander,Partial College,Professional,24
11227,22226,Morgan,Sanders,High School,Professional,17
11228,22227,Barbara,Cai,High School,Professional,12
11229,22228,Katelyn,Gonzalez,High School,Professional,11
11230,22229,Wyatt,Perry,High School,Professional,12
11232,22231,Grace,Brooks,Partial College,Professional,55
16,11015,Chloe,Young,Partial College,Skilled Manual,12
18829,CS584,Unknown,Unknown,Unknown,Unknown,16
18859,CS658,Unknown,Unknown,Unknown,Unknown,23
11226,22225,Jessica,Murphy,Partial College,Professional,80
17224,28223,Jessica,Davis,High School,Professional,42
10808,21807,Amanda,Campbell,Partial College,Professional,28
11046,22045,Cameron,Chen,Bachelors,Management,29
1892,12891,Kaylee,King,Graduate Degree,Skilled Manual,25
1897,12896,Victoria,Wood,Bachelors,Skilled Manual,75
16375,27374,Robert,Phillips,High School,Professional,53
15686,26685,Noah,Baker,Graduate Degree,Management,9
258,11257,Jacqueline,Powell,Graduate Degree,Management,9
259,11258,Xavier,Hill,Graduate Degree,Management,33
261,11260,Katelyn,Kelly,Bachelors,Management,15
262,11261,Stephanie,Collins,Graduate Degree,Management,19
268,11267,David,Diaz,Partial College,Professional,15
270,11269,Ryan,Foster,Graduate Degree,Management,46
271,11270,Robert,Lee,Graduate Degree,Management,18
272,11271,Danielle,Reed,Bachelors,Management,13
282,11281,Megan,Barnes,Bachelors,Management,12
11236,22235,Sebastian,Peterson,Graduate Degree,Professional,45
11237,22236,Jose,Gonzalez,Bachelors,Skilled Manual,9
11239,22238,Alex,Murphy,Bachelors,Skilled Manual,76
11240,22239,Jesse,Cook,Bachelors,Skilled Manual,13
11241,22240,Miguel,Powell,Bachelors,Skilled Manual,47
11242,22241,Alexandria,Washington,Bachelors,Skilled Manual,7
11244,22243,Emma,Lewis,Graduate Degree,Professional,47
14933,25932,Marcus,Rodriguez,Partial College,Skilled Manual,77
14935,25934,Luke,King,Partial College,Skilled Manual,6
14943,25942,Brianna,Brooks,Partial College,Skilled Manual,19
14944,25943,Brianna,McDonald,Partial College,Skilled Manual,56
14951,25950,Kyle,Kumar,High School,Skilled Manual,47
14952,25951,Anthony,Anderson,High School,Skilled Manual,41
14954,25953,Hunter,Butler,High School,Skilled Manual,30
14955,25954,Noah,Carter,Partial College,Skilled Manual,5
14956,25955,Anna,Robinson,Partial College,Skilled Manual,38
14957,25956,Charles,Ramirez,High School,Skilled Manual,75
14960,25959,Katherine,Hall,Partial College,Professional,36
14963,25962,Jordyn,Jenkins,Bachelors,Management,89
14964,25963,Charles,Morris,Partial College,Professional,82
14965,25964,Christopher,Winston,Partial College,Professional,78
14969,25968,Benjamin,Powell,Bachelors,Skilled Manual,25
14970,25969,Jason,Parker,Bachelors,Skilled Manual,55
14971,25970,Hailey,James,Bachelors,Skilled Manual,84
14974,25973,Mariah,Griffin,Bachelors,Professional,76
14975,25974,Noah,Jai,Bachelors,Professional,55
14976,25975,Ebony,Gutierrez,Bachelors,Professional,53
14977,25976,Hunter,Coleman,Bachelors,Professional,44
14979,25978,Morgan,Perez,Bachelors,Professional,43
14980,25979,Miguel,Edwards,Bachelors,Professional,3
14981,25980,Julia,Jones,Bachelors,Professional,73
14984,25983,Jack,Alexander,Bachelors,Professional,25
14985,25984,Isabella,Wright,Graduate Degree,Professional,36
14986,25985,Justin,Harris,Graduate Degree,Professional,56
14987,25986,Isabel,Bryant,Graduate Degree,Professional,86
14991,25990,Jenna,Parker,Bachelors,Professional,77
14994,25993,Heidi,Chandra,High School,Skilled Manual,8
14995,25994,Richard,Garcia,High School,Skilled Manual,48
14997,25996,Faith,Murphy,Partial College,Skilled Manual,26
14999,25998,Richard,Rivera,Partial College,Skilled Manual,7
11329,22328,Grace,Anderson,Graduate Degree,Skilled Manual,29
18803,CS520,Unknown,Unknown,Unknown,Unknown,20
18776,CS450,Unknown,Unknown,Unknown,Unknown,129
4747,15746,Emily,Walker,Bachelors,Management,89
4770,15769,Kelly,Coleman,Graduate Degree,Management,36
4771,15770,Xavier,Brooks,Bachelors,Management,37
4772,15771,Maria,Diaz,Graduate Degree,Management,76
4852,15851,Taylor,Anderson,Graduate Degree,Management,11
4853,15852,Oscar,Henderson,Bachelors,Management,27
4854,15853,Jasmine,Brown,Bachelors,Management,23
4942,15941,Bailey,Brooks,Bachelors,Management,22
4947,15946,Wyatt,Wilson,Bachelors,Management,2
4948,15947,Michelle,Blue,Partial College,Professional,24
4949,15948,Angela,Hughes,Bachelors,Management,36
4956,15955,Neil,Ortega,Bachelors,Management,15
4957,15956,Ryan,Li,Bachelors,Management,20
4958,15957,Samuel,Ross,Bachelors,Management,34
4962,15961,Ashley,Walker,Partial College,Professional,27
4965,15964,Steven,Cox,Bachelors,Management,43
4966,15965,Jennifer,Watson,Partial College,Professional,5
5011,16010,Nicole,Wood,Graduate Degree,Management,17
5015,16014,Christopher,Wilson,Bachelors,Management,12
5643,16642,Mason,Mitchell,Bachelors,Management,14
5645,16644,Leonard,Goel,Graduate Degree,Management,12
5648,16647,Anna,Alexander,Graduate Degree,Management,46
5649,16648,Rachel,Coleman,Bachelors,Management,55
18860,CS660,Unknown,Unknown,Unknown,Unknown,87
11243,22242,Cameron,Walker,Bachelors,Skilled Manual,14
14958,25957,Stephanie,Washington,Partial College,Professional,35
14968,25967,Alexis,Martinez,Partial High School,Skilled Manual,23
14983,25982,Rebecca,Phillips,Bachelors,Professional,14
14998,25997,Katherine,Wright,Partial College,Skilled Manual,23
4769,15768,Victoria,Walker,Graduate Degree,Management,18
4950,15949,Katherine,Green,Bachelors,Management,23
4961,15960,Brianna,Bryant,Partial College,Professional,46
269,11268,Katelyn,Carter,Graduate Degree,Management,45
14934,25933,Dalton,Stewart,Partial College,Skilled Manual,22
14973,25972,Jocelyn,Henderson,Bachelors,Professional,48
14988,25987,Hunter,Kumar,High School,Skilled Manual,2
4850,15849,Destiny,Kelly,Graduate Degree,Management,1
11238,22237,Angel,Morris,Bachelors,Skilled Manual,55
14953,25952,Jon,Alonso,High School,Skilled Manual,28
14978,25977,Jenna,Lopez,Graduate Degree,Professional,35
11330,22329,Grace,Peterson,Graduate Degree,Skilled Manual,78
4746,15745,Julian,Hayes,Graduate Degree,Management,8
4855,15854,Miranda,Wood,Bachelors,Management,42
13205,24204,Darren,Gonzalez,Bachelors,Clerical,107
13206,24205,Katherine,Anderson,Bachelors,Clerical,72
13215,24214,Michele,Romero,Partial College,Manual,60
13216,24215,Lisa,Xu,High School,Manual,107
12222,23221,Leonard,Rai,Partial High School,Manual,95
12227,23226,Leonard,Xie,High School,Manual,70
12229,23228,Candice,Guo,Partial High School,Manual,62
12230,23229,Deborah,Raje,Partial High School,Manual,67
15308,26307,Alexander,Miller,Bachelors,Skilled Manual,28
15309,26308,Sara,Kelly,Bachelors,Skilled Manual,4
15310,26309,Julian,Powell,Bachelors,Skilled Manual,42
15313,26312,Elizabeth,Wood,Graduate Degree,Professional,88
15314,26313,Dalton,Simmons,Graduate Degree,Professional,36
15316,26315,Taylor,Peterson,Graduate Degree,Professional,5
15318,26317,Amanda,Wright,Graduate Degree,Professional,7
15321,26320,Brianna,Diaz,Bachelors,Skilled Manual,39
15323,26322,Justin,Zhang,Bachelors,Professional,80
15324,26323,Dwayne,Ruiz,Graduate Degree,Professional,3
15326,26325,Tyler,Robinson,Graduate Degree,Professional,1
15327,26326,Trevor,Washington,Graduate Degree,Professional,24
15328,26327,Jack,Jai,Graduate Degree,Professional,42
15329,26328,Edward,Anderson,Graduate Degree,Professional,34
15331,26330,Marcus,Diaz,Bachelors,Skilled Manual,53
15332,26331,Melanie,Powell,Bachelors,Skilled Manual,53
15333,26332,Aaron,Mitchell,Bachelors,Skilled Manual,76
15334,26333,Alexandria,Alexander,Bachelors,Skilled Manual,77
15336,26335,April,Pal,Bachelors,Skilled Manual,12
15337,26336,Noah,Brown,Graduate Degree,Professional,42
15338,26337,Jennifer,Gonzalez,Graduate Degree,Professional,53
15339,26338,Anna,Coleman,Graduate Degree,Professional,20
15341,26340,Melissa,Morris,Graduate Degree,Professional,83
15342,26341,Olivia,Taylor,Graduate Degree,Professional,88
15343,26342,Eduardo,Griffin,Graduate Degree,Professional,31
15344,26343,Mariah,Washington,Bachelors,Professional,1
15346,26345,Connor,Baker,Bachelors,Skilled Manual,9
15347,26346,Emmanuel,Suri,Bachelors,Skilled Manual,41
15348,26347,Alvin,Raji,Bachelors,Skilled Manual,53
15352,26351,Emma,Moore,Graduate Degree,Professional,20
15377,26376,Anthony,Martinez,Partial College,Professional,31
15452,26451,Mariah,Perry,High School,Professional,1
15455,26454,Sebastian,Cox,Graduate Degree,Management,7
15456,26455,Samuel,Carter,Graduate Degree,Management,82
15458,26457,Sydney,Moore,Graduate Degree,Management,52
15460,26459,Angelica,Hayes,Graduate Degree,Management,88
15461,26460,Gabriella,Cook,Bachelors,Management,48
15463,26462,Lauren,Kelly,Bachelors,Management,8
15465,26464,Alexandria,Griffin,High School,Professional,83
15466,26465,Andrea,Evans,Bachelors,Management,6
15467,26466,Kevin,Turner,Bachelors,Management,3
15470,26469,Joy,Alvarez,Bachelors,Management,16
15471,26470,Marcus,Cooper,Bachelors,Management,23
15472,26471,Edward,Perez,Bachelors,Management,21
15473,26472,David,Hughes,Bachelors,Management,37
15478,26477,Joel,Rana,High School,Professional,15
15479,26478,Sara,Collins,High School,Professional,46
15485,26484,Fernando,Patterson,High School,Professional,2
15486,26485,Jason,Bryant,High School,Professional,73
15488,26487,Vincent,Ma,Bachelors,Management,3
15490,26489,Jordan,Collins,Bachelors,Management,41
15491,26490,Antonio,Simmons,Bachelors,Management,35
15493,26492,Ryan,Rodriguez,Bachelors,Management,28
15494,26493,Lawrence,Ramos,Bachelors,Management,8
15495,26494,Nicholas,White,Partial College,Professional,45
15498,26497,Karen,Sanchez,Partial College,Professional,80
15499,26498,Ethan,Hayes,Partial College,Professional,73
15500,26499,Renee,Ruiz,Partial College,Professional,2
15501,26500,Billy,Ruiz,Partial College,Professional,41
15503,26502,Taylor,Brown,Partial College,Professional,30
15508,26507,Abhijit,Thakur,Partial College,Professional,29
15509,26508,Marcus,Ross,Partial College,Professional,80
11745,22744,Edward,Wright,High School,Professional,30
11746,22745,Alexandria,Patterson,High School,Professional,35
11747,22746,Erica,Zhang,Bachelors,Management,30
11748,22747,Brianna,Martinez,Bachelors,Management,55
11750,22749,Miranda,Patterson,Bachelors,Management,88
11751,22750,Jesse,Gonzalez,Bachelors,Management,42
11752,22751,Samuel,Rodriguez,Bachelors,Management,44
11753,22752,Daniel,Brown,Bachelors,Management,76
11275,22274,Adam,Chen,Bachelors,Professional,74
11276,22275,Ian,Bailey,Bachelors,Professional,6
11278,22277,Arianna,Torres,Bachelors,Professional,88
11280,22279,Riley,Kelly,Bachelors,Skilled Manual,15
11281,22280,Luis,Scott,Bachelors,Skilled Manual,46
11283,22282,Jonathan,Hughes,Bachelors,Professional,78
11284,22283,Eduardo,Davis,Bachelors,Skilled Manual,25
2474,13473,Logan,Hill,Partial High School,Skilled Manual,45
2477,13476,Timothy,Hall,Partial High School,Skilled Manual,27
2478,13477,Katherine,Wood,High School,Professional,40
2479,13478,Alexia,Coleman,High School,Professional,79
2480,13479,Katelyn,Rogers,Graduate Degree,Management,36
2482,13481,Hunter,Hernandez,Graduate Degree,Management,24
1163,12162,Luke,Mitchell,Partial College,Professional,43
1164,12163,Aaron,Wang,Bachelors,Management,27
1165,12164,Noah,Butler,Bachelors,Management,37
1170,12169,Abigail,Howard,High School,Professional,45
1171,12170,Sara,Reed,Bachelors,Management,55
1172,12171,Alyssa,Cooper,Bachelors,Management,36
1173,12172,Eduardo,Alexander,Bachelors,Management,9
1175,12174,Charles,Phillips,Graduate Degree,Management,32
18810,CS538,Unknown,Unknown,Unknown,Unknown,34
2476,13475,Charles,Allen,Partial High School,Skilled Manual,34
1174,12173,Dalton,Edwards,Bachelors,Management,9
15307,26306,Kyle,Holt,Bachelors,Skilled Manual,22
15330,26329,Angelica,Bryant,Bachelors,Skilled Manual,22
15345,26344,Natalie,Hughes,Bachelors,Skilled Manual,39
15453,26452,James,Martinez,Graduate Degree,Management,26
15464,26463,Alexa,Rogers,Bachelors,Management,8
15480,26479,Katherine,Cook,High School,Professional,28
2481,13480,Anna,Rodriguez,Graduate Degree,Management,16
1182,12181,Katelyn,Sanders,Graduate Degree,Management,33
11277,22276,Gabriella,Gray,Bachelors,Professional,5
15312,26311,Brenda,Rodriguez,Graduate Degree,Professional,8
15320,26319,Dylan,Martinez,Bachelors,Skilled Manual,27
15335,26334,Ross,Blanco,Bachelors,Skilled Manual,2
15350,26349,Adam,Lopez,Graduate Degree,Professional,1
15454,26453,Cole,Peterson,Graduate Degree,Management,25
15469,26468,Alyssa,Brown,Bachelors,Management,9
15487,26486,Andrea,Cook,High School,Professional,39
15502,26501,Allison,Parker,Partial College,Professional,28
11754,22753,Hailey,Morgan,Partial College,Professional,77
11282,22281,Alexia,Diaz,Graduate Degree,Professional,35
15325,26324,Faith,Brooks,Graduate Degree,Professional,7
15340,26339,Cindy,James,Graduate Degree,Professional,4
15459,26458,Ryan,Moore,Graduate Degree,Management,46
15474,26473,Anna,Wood,Bachelors,Management,81
15492,26491,Riley,Sanchez,Bachelors,Management,8
15507,26506,Ruth,Srini,Partial College,Professional,92
15584,26583,James,Patterson,Partial College,Professional,38
15585,26584,Benjamin,Alexander,Partial College,Professional,4
15587,26586,Alexandra,Baker,Partial College,Professional,53
15595,26594,Melissa,Wood,Partial High School,Skilled Manual,20
937,11936,Hunter,Clark,Partial College,Skilled Manual,7
938,11937,Devin,Perez,Partial College,Skilled Manual,81
17282,28281,Juan,Cox,Graduate Degree,Management,28
17283,28282,Cindy,Foster,Graduate Degree,Management,81
17286,28285,Savannah,King,Partial College,Professional,25
17287,28286,Destiny,Alexander,Partial College,Professional,7
17292,28291,David,Miller,Partial High School,Skilled Manual,53
17294,28293,Shelby,Cox,Partial High School,Skilled Manual,38
17295,28294,Alexis,Jenkins,Partial High School,Skilled Manual,54
17296,28295,Wyatt,Collins,Partial High School,Skilled Manual,76
17297,28296,Thomas,Butler,Graduate Degree,Management,16
17299,28298,Maria,Edwards,Graduate Degree,Management,36
17300,28299,Jonathan,Shan,Partial College,Professional,17
17337,28336,Edward,Martin,High School,Skilled Manual,47
17340,28339,Sean,Edwards,High School,Skilled Manual,4
17346,28345,Diana,Serrano,High School,Skilled Manual,30
17348,28347,Latoya,Anand,High School,Skilled Manual,8
17357,28356,Blake,Gonzalez,Bachelors,Skilled Manual,43
17359,28358,Austin,Powell,Bachelors,Skilled Manual,15
11734,22733,Alexandria,Powell,Bachelors,Management,53
11737,22736,Katherine,Morgan,High School,Professional,74
11738,22737,Heidi,Sai,Bachelors,Management,16
11739,22738,Haley,Diaz,Bachelors,Management,56
11742,22741,Darryl,He,High School,Professional,92
